year,month,district,ndvi,lai,evi
2022,1,West Champaran,0.519,2.53,0.681
2022,1,East Champaran,0.452,2.43,0.717
2022,1,Sheohar,0.317,2.66,0.37
2022,1,Sitamarhi,0.446,2.55,0.393
2022,1,Madhubani,0.358,1.6,0.335
2022,1,Supaul,0.39,2.24,0.643
2022,1,Saharsa,0.326,2.58,0.246
2022,1,Madhepura,0.423,1.26,0.519
2022,1,Khagaria,0.485,2.34,0.411
2022,1,Begusarai,0.555,2.15,0.565
2022,1,Samastipur,0.5,1.26,0.555
2022,1,Vaishali,0.41,2.86,0.667
2022,1,Saran,0.316,1.39,0.23
2022,1,Siwan,0.453,1.8,0.438
2022,1,Gopalganj,0.536,2.54,0.582
2022,1,Rohtas,0.422,2.44,0.635
2022,1,Buxar,0.337,2.7,0.523
2022,1,Kaimur,0.538,1.75,0.66
2022,1,Bhojpur,0.33,2.84,0.276
2022,1,Arwal,0.573,2.83,0.539
2022,1,Jehanabad,0.379,1.18,0.29
2022,1,Aurangabad,0.378,1.71,0.503
2022,1,Nalanda,0.379,2.72,0.56
2022,1,Sheikhpura,0.558,1.87,0.716
2022,1,Lakhisarai,0.443,2.96,0.583
2022,1,Jamui,0.475,1.92,0.625
2022,1,Munger,0.568,2.61,0.506
2022,1,Banka,0.344,2.11,0.426
2022,1,Nawada,0.389,1.53,0.437
2022,1,Katihar,0.567,1.43,0.701
2022,2,Patna,0.528,2.65,0.67
2022,2,Gaya,0.402,2.97,0.511
2022,2,Bhagalpur,0.384,2.87,0.395
2022,2,Muzaffarpur,0.535,2.57,0.633
2022,2,Darbhanga,0.359,2.65,0.409
2022,2,Purnia,0.543,1.58,0.63
2022,2,Araria,0.323,2.91,0.204
2022,2,Kishanganj,0.451,2.34,0.744
2022,2,West Champaran,0.558,2.35,0.594
2022,2,East Champaran,0.415,2.17,0.555
2022,2,Sheohar,0.486,1.54,0.556
2022,2,Sitamarhi,0.526,1.07,0.593
2022,2,Madhubani,0.596,2.98,0.683
2022,2,Supaul,0.361,1.82,0.321
2022,2,Saharsa,0.46,2.65,0.562
2022,2,Madhepura,0.444,2.1,0.6
2022,2,Khagaria,0.306,2.48,0.182
2022,2,Begusarai,0.438,1.59,0.523
2022,2,Samastipur,0.51,2.23,0.455
2022,2,Vaishali,0.563,2.36,0.582
2022,2,Saran,0.515,2.24,0.691
2022,2,Siwan,0.457,2.75,0.537
2022,2,Gopalganj,0.329,2.45,0.41
2022,2,Rohtas,0.388,2.42,0.302
2022,2,Buxar,0.42,1.92,0.422
2022,2,Kaimur,0.354,2.11,0.329
2022,2,Bhojpur,0.343,1.54,0.236
2022,2,Arwal,0.477,1.03,0.596
2022,2,Jehanabad,0.592,2.46,0.793
2022,2,Aurangabad,0.561,1.73,0.674
2022,2,Nalanda,0.335,1.5,0.469
2022,2,Sheikhpura,0.464,2.7,0.479
2022,2,Lakhisarai,0.447,2.54,0.631
2022,2,Jamui,0.492,2.52,0.426
2022,2,Munger,0.54,1.55,0.521
2022,2,Banka,0.524,1.54,0.579
2022,2,Nawada,0.417,2.61,0.374
2022,2,Katihar,0.495,2.95,0.497
2022,3,Patna,0.219,1.75,0.229
2022,3,Gaya,0.325,1.58,0.307
2022,3,Bhagalpur,0.478,0.65,0.49
2022,3,Muzaffarpur,0.471,0.92,0.679
2022,3,Darbhanga,0.408,0.75,0.563
2022,3,Purnia,0.456,1.99,0.436
2022,3,Araria,0.252,0.96,0.25
2022,3,Kishanganj,0.407,1.29,0.648
2022,3,West Champaran,0.388,1.5,0.611
2022,3,East Champaran,0.371,1.57,0.561
2022,3,Sheohar,0.433,1.68,0.475
2022,3,Sitamarhi,0.424,1.92,0.593
2022,3,Madhubani,0.31,1.67,0.287
2022,3,Supaul,0.334,1.71,0.346
2022,3,Saharsa,0.292,0.94,0.26
2022,3,Madhepura,0.383,0.87,0.389
2022,3,Khagaria,0.48,1.02,0.347
2022,3,Begusarai,0.489,1.14,0.694
2022,3,Samastipur,0.369,1.65,0.654
2022,3,Vaishali,0.286,1.19,0.155
2022,3,Saran,0.385,1.96,0.352
2022,3,Siwan,0.207,0.97,0.465
2022,3,Gopalganj,0.308,1.22,0.437
2022,3,Rohtas,0.454,0.93,0.614
2022,3,Buxar,0.304,0.73,0.404
2022,3,Kaimur,0.223,0.96,0.36
2022,3,Bhojpur,0.246,1.95,0.291
2022,3,Arwal,0.295,1.21,0.15
2022,3,Jehanabad,0.5,0.93,0.515
2022,3,Aurangabad,0.251,1.61,0.159
2022,3,Nalanda,0.314,1.37,0.352
2022,3,Sheikhpura,0.393,1.3,0.48
2022,3,Lakhisarai,0.225,0.69,0.073
2022,3,Jamui,0.331,1.45,0.322
2022,3,Munger,0.246,1.49,0.156
2022,3,Banka,0.33,1.42,0.314
2022,3,Nawada,0.256,0.7,0.399
2022,3,Katihar,0.338,1.25,0.519
2022,4,Patna,0.281,0.99,0.453
2022,4,Gaya,0.367,1.59,0.348
2022,4,Bhagalpur,0.377,1.32,0.358
2022,4,Muzaffarpur,0.466,1.36,0.397
2022,4,Darbhanga,0.357,0.58,0.551
2022,4,Purnia,0.407,0.64,0.6
2022,4,Araria,0.29,1.06,0.484
2022,4,Kishanganj,0.202,0.51,0.029
2022,4,West Champaran,0.222,1.58,0.322
2022,4,East Champaran,0.33,1.77,0.327
2022,4,Sheohar,0.461,1.82,0.698
2022,4,Sitamarhi,0.399,0.78,0.5
2022,4,Madhubani,0.314,1.94,0.303
2022,4,Supaul,0.284,0.88,0.427
2022,4,Saharsa,0.299,1.89,0.162
2022,4,Madhepura,0.272,1.84,0.23
2022,4,Khagaria,0.487,0.99,0.63
2022,4,Begusarai,0.35,1.2,0.431
2022,4,Samastipur,0.358,0.55,0.537
2022,4,Vaishali,0.49,1.35,0.481
2022,4,Saran,0.257,1.14,0.188
2022,4,Siwan,0.299,1.17,0.355
2022,4,Gopalganj,0.279,1.03,0.409
2022,4,Rohtas,0.374,1.33,0.3
2022,4,Buxar,0.229,0.78,0.201
2022,4,Kaimur,0.417,1.54,0.44
2022,4,Bhojpur,0.26,0.75,0.269
2022,4,Arwal,0.288,0.54,0.261
2022,4,Jehanabad,0.37,1.85,0.372
2022,4,Aurangabad,0.38,1.23,0.462
2022,4,Nalanda,0.472,1.04,0.61
2022,4,Sheikhpura,0.411,1.89,0.478
2022,4,Lakhisarai,0.349,1.41,0.158
2022,4,Jamui,0.373,0.56,0.667
2022,4,Munger,0.256,0.82,0.195
2022,4,Banka,0.422,0.75,0.306
2022,4,Nawada,0.371,0.91,0.677
2022,4,Katihar,0.375,0.82,0.478
2022,5,Patna,0.413,1.48,0.514
2022,5,Gaya,0.416,1.72,0.56
2022,5,Bhagalpur,0.232,1.54,0.374
2022,5,Muzaffarpur,0.344,1.37,0.359
2022,5,Darbhanga,0.278,1.48,0.286
2022,5,Purnia,0.2,0.97,0.181
2022,5,Araria,0.316,0.85,0.416
2022,5,Kishanganj,0.298,1.58,0.333
2022,5,West Champaran,0.271,1.71,0.438
2022,5,East Champaran,0.332,1.82,0.477
2022,5,Sheohar,0.312,1.4,0.419
2022,5,Sitamarhi,0.24,0.7,0.302
2022,5,Madhubani,0.339,1.88,0.308
2022,5,Supaul,0.207,1.74,0.14
2022,5,Saharsa,0.203,1.22,0.329
2022,5,Madhepura,0.421,1.91,0.6
2022,5,Khagaria,0.325,1.79,0.37
2022,5,Begusarai,0.203,0.93,0.111
2022,5,Samastipur,0.337,1.86,0.519
2022,5,Vaishali,0.45,0.99,0.42
2022,5,Saran,0.251,1.39,0.393
2022,5,Siwan,0.24,0.73,0.158
2022,5,Gopalganj,0.403,1.96,0.566
2022,5,Rohtas,0.36,1.77,0.334
2022,5,Buxar,0.317,1.96,0.389
2022,5,Kaimur,0.445,1.85,0.542
2022,5,Bhojpur,0.338,1.91,0.552
2022,5,Arwal,0.413,1.73,0.422
2022,5,Jehanabad,0.422,0.55,0.629
2022,5,Aurangabad,0.449,1.76,0.551
2022,5,Nalanda,0.381,0.78,0.784
2022,5,Sheikhpura,0.297,1.14,0.518
2022,5,Lakhisarai,0.462,1.28,0.55
2022,5,Jamui,0.385,0.64,0.651
2022,5,Munger,0.479,1.15,0.655
2022,5,Banka,0.44,0.55,0.647
2022,5,Nawada,0.481,1.74,0.564
2022,5,Katihar,0.439,1.36,0.652
2022,6,Patna,0.351,1.68,0.354
2022,6,Gaya,0.294,1.43,0.374
2022,6,Bhagalpur,0.471,1.9,0.516
2022,6,Muzaffarpur,0.342,1.15,0.479
2022,6,Darbhanga,0.332,0.57,0.366
2022,6,Purnia,0.385,1.12,0.432
2022,6,Araria,0.297,1.17,0.47
2022,6,Kishanganj,0.25,0.58,0.223
2022,6,West Champaran,0.395,0.85,0.422
2022,6,East Champaran,0.274,0.73,0.346
2022,6,Sheohar,0.287,0.99,0.692
2022,6,Sitamarhi,0.389,1.0,0.384
2022,6,Madhubani,0.36,1.99,0.383
2022,6,Supaul,0.453,1.12,0.503
2022,6,Saharsa,0.454,1.14,0.54
2022,6,Madhepura,0.383,1.17,0.439
2022,6,Khagaria,0.338,2.0,0.591
2022,6,Begusarai,0.416,0.5,0.541
2022,6,Samastipur,0.366,1.94,0.361
2022,6,Vaishali,0.309,0.96,0.493
2022,6,Saran,0.389,0.65,0.465
2022,6,Siwan,0.361,1.41,0.246
2022,6,Gopalganj,0.439,0.74,0.572
2022,6,Rohtas,0.449,1.73,0.506
2022,6,Buxar,0.263,0.59,0.424
2022,6,Kaimur,0.271,1.86,0.332
2022,6,Bhojpur,0.242,0.95,0.211
2022,6,Arwal,0.462,1.12,0.508
2022,6,Jehanabad,0.257,0.72,0.279
2022,6,Aurangabad,0.236,0.51,0.279
2022,6,Nalanda,0.207,2.0,0.419
2022,6,Sheikhpura,0.421,1.82,0.467
2022,6,Lakhisarai,0.231,1.29,0.33
2022,6,Jamui,0.3,0.78,0.167
2022,6,Munger,0.402,0.56,0.621
2022,6,Banka,0.222,1.85,0.329
2022,6,Nawada,0.307,2.0,0.385
2022,6,Katihar,0.248,1.1,0.264
2022,7,Patna,0.733,4.22,0.997
2022,7,Gaya,0.846,4.01,0.944
2022,7,Bhagalpur,0.745,4.27,0.784
2022,7,Muzaffarpur,0.842,5.39,1.039
2022,7,Darbhanga,0.777,5.24,0.957
2022,7,Purnia,0.76,4.4,1.156
2022,7,Araria,0.744,5.2,0.822
2022,7,Kishanganj,0.85,4.26,0.954
2022,7,West Champaran,0.758,4.41,0.909
2022,7,East Champaran,0.8,3.06,1.078
2022,7,Sheohar,0.796,3.72,0.994
2022,7,Sitamarhi,0.633,3.31,0.816
2022,7,Madhubani,0.688,3.38,0.702
2022,7,Supaul,0.769,5.42,1.0
2022,7,Saharsa,0.889,3.02,0.798
2022,7,Madhepura,0.724,4.51,1.005
2022,7,Khagaria,0.721,4.03,0.865
2022,7,Begusarai,0.846,3.31,0.913
2022,7,Samastipur,0.822,3.8,1.105
2022,7,Vaishali,0.781,3.97,1.032
2022,7,Saran,0.803,4.37,0.989
2022,7,Siwan,0.831,5.55,1.119
2022,7,Gopalganj,0.846,4.21,1.109
2022,7,Rohtas,0.643,3.84,0.738
2022,7,Buxar,0.636,3.13,0.845
2022,7,Kaimur,0.639,5.39,0.79
2022,7,Bhojpur,0.714,4.85,0.935
2022,7,Arwal,0.641,3.35,0.867
2022,7,Jehanabad,0.877,3.24,1.021
2022,7,Aurangabad,0.846,4.81,0.871
2022,7,Nalanda,0.771,5.08,0.864
2022,7,Sheikhpura,0.606,3.38,0.796
2022,7,Lakhisarai,0.65,3.12,0.83
2022,7,Jamui,0.813,3.57,1.008
2022,7,Munger,0.782,4.56,0.947
2022,7,Banka,0.753,5.42,1.074
2022,7,Nawada,0.637,3.46,0.888
2022,7,Katihar,0.62,4.03,0.665
2022,8,Patna,0.696,4.46,1.015
2022,8,Gaya,0.788,5.71,0.915
2022,8,Bhagalpur,0.654,4.3,0.694
2022,8,Muzaffarpur,0.649,4.01,0.756
2022,8,Darbhanga,0.82,3.45,1.072
2022,8,Purnia,0.779,3.31,0.818
2022,8,Araria,0.883,3.44,1.043
2022,8,Kishanganj,0.608,3.09,0.693
2022,8,West Champaran,0.774,5.68,0.766
2022,8,East Champaran,0.874,3.18,0.969
2022,8,Sheohar,0.742,3.76,0.758
2022,8,Sitamarhi,0.764,4.36,0.74
2022,8,Madhubani,0.896,3.08,0.939
2022,8,Supaul,0.884,5.17,1.029
2022,8,Saharsa,0.739,5.86,0.841
2022,8,Madhepura,0.785,5.94,0.964
2022,8,Khagaria,0.664,5.38,0.777
2022,8,Begusarai,0.625,4.02,0.618
2022,8,Samastipur,0.833,3.14,1.105
2022,8,Vaishali,0.885,3.74,0.915
2022,8,Saran,0.652,3.61,0.849
2022,8,Siwan,0.9,4.57,0.952
2022,8,Gopalganj,0.681,5.24,0.687
2022,8,Rohtas,0.72,3.69,0.911
2022,8,Buxar,0.875,4.01,0.896
2022,8,Kaimur,0.625,4.54,0.721
2022,8,Bhojpur,0.861,4.06,0.982
2022,8,Arwal,0.721,5.68,0.829
2022,8,Jehanabad,0.712,4.81,0.827
2022,8,Aurangabad,0.71,3.26,0.929
2022,8,Nalanda,0.705,5.24,0.894
2022,8,Sheikhpura,0.602,3.35,0.797
2022,8,Lakhisarai,0.819,5.83,0.881
2022,8,Jamui,0.632,5.63,0.832
2022,8,Munger,0.63,3.45,0.63
2022,8,Banka,0.668,3.43,0.841
2022,8,Nawada,0.883,3.37,1.04
2022,8,Katihar,0.846,5.85,1.066
2022,9,Patna,0.756,5.31,0.835
2022,9,Gaya,0.766,5.55,0.775
2022,9,Bhagalpur,0.786,3.07,1.02
2022,9,Muzaffarpur,0.672,4.1,0.765
2022,9,Darbhanga,0.717,3.46,0.968
2022,9,Purnia,0.855,4.74,0.975
2022,9,Araria,0.804,4.6,0.971
2022,9,Kishanganj,0.899,3.68,1.063
2022,9,West Champaran,0.895,5.99,1.035
2022,9,East Champaran,0.703,4.89,1.043
2022,9,Sheohar,0.853,3.1,1.234
2022,9,Sitamarhi,0.608,5.67,0.779
2022,9,Madhubani,0.886,4.84,0.967
2022,9,Supaul,0.642,3.58,0.79
2022,9,Saharsa,0.719,5.63,0.873
2022,9,Madhepura,0.845,5.71,1.046
2022,9,Khagaria,0.814,4.98,0.979
2022,9,Begusarai,0.741,4.57,0.851
2022,9,Samastipur,0.73,5.72,0.933
2022,9,Vaishali,0.78,5.41,0.94
2022,9,Saran,0.712,4.13,0.833
2022,9,Siwan,0.71,5.28,0.913
2022,9,Gopalganj,0.758,4.09,0.914
2022,9,Rohtas,0.807,3.97,0.983
2022,9,Buxar,0.63,3.32,0.674
2022,9,Kaimur,0.872,5.11,1.077
2022,9,Bhojpur,0.668,3.84,0.887
2022,9,Arwal,0.852,4.8,1.077
2022,9,Jehanabad,0.647,5.46,0.828
2022,9,Aurangabad,0.647,5.05,0.822
2022,9,Nalanda,0.888,3.77,0.968
2022,9,Sheikhpura,0.692,4.46,0.919
2022,9,Lakhisarai,0.868,3.12,0.905
2022,9,Jamui,0.745,5.63,0.762
2022,9,Munger,0.605,4.64,0.621
2022,9,Banka,0.612,3.49,0.811
2022,9,Nawada,0.663,5.31,0.935
2022,9,Katihar,0.711,3.34,0.928
2022,10,Patna,0.842,3.42,0.867
2022,10,Gaya,0.689,4.81,0.756
2022,10,Bhagalpur,0.649,4.34,0.87
2022,10,Muzaffarpur,0.711,3.96,0.888
2022,10,Darbhanga,0.71,4.5,0.742
2022,10,Purnia,0.713,5.33,0.773
2022,10,Araria,0.676,5.53,0.885
2022,10,Kishanganj,0.891,5.86,0.914
2022,10,West Champaran,0.73,3.2,0.894
2022,10,East Champaran,0.88,5.0,1.089
2022,10,Sheohar,0.899,4.4,0.977
2022,10,Sitamarhi,0.705,4.2,0.684
2022,10,Madhubani,0.866,4.78,0.944
2022,10,Supaul,0.897,3.84,1.177
2022,10,Saharsa,0.648,5.33,0.742
2022,10,Madhepura,0.762,4.24,1.026
2022,10,Khagaria,0.688,5.44,0.817
2022,10,Begusarai,0.737,3.54,1.047
2022,10,Samastipur,0.791,5.77,0.955
2022,10,Vaishali,0.612,5.79,0.916
2022,10,Saran,0.692,3.9,0.58
2022,10,Siwan,0.889,3.5,0.959
2022,10,Gopalganj,0.807,3.32,1.064
2022,10,Rohtas,0.841,4.41,0.913
2022,10,Buxar,0.837,5.81,0.985
2022,10,Kaimur,0.694,5.18,0.884
2022,10,Bhojpur,0.796,4.18,1.013
2022,10,Arwal,0.729,3.4,0.742
2022,10,Jehanabad,0.792,5.09,1.057
2022,10,Aurangabad,0.622,4.49,0.703
2022,10,Nalanda,0.887,3.57,1.023
2022,10,Sheikhpura,0.68,3.66,0.704
2022,10,Lakhisarai,0.885,4.03,1.229
2022,10,Jamui,0.71,5.81,0.816
2022,10,Munger,0.686,4.99,0.77
2022,10,Banka,0.84,5.38,1.075
2022,10,Nawada,0.889,5.77,1.208
2022,10,Katihar,0.878,3.01,0.88
2022,11,Patna,0.488,1.43,0.667
2022,11,Gaya,0.514,2.99,0.682
2022,11,Bhagalpur,0.444,2.12,0.569
2022,11,Muzaffarpur,0.577,2.97,0.685
2022,11,Darbhanga,0.595,2.79,0.777
2022,11,Purnia,0.531,1.28,0.675
2022,11,Araria,0.575,2.54,0.803
2022,11,Kishanganj,0.472,1.78,0.815
2022,11,West Champaran,0.541,2.82,0.713
2022,11,East Champaran,0.561,1.7,0.598
2022,11,Sheohar,0.346,2.72,0.346
2022,11,Sitamarhi,0.328,2.82,0.317
2022,11,Madhubani,0.398,1.34,0.465
2022,11,Supaul,0.524,1.46,0.665
2022,11,Saharsa,0.518,1.46,0.535
2022,11,Madhepura,0.54,2.46,0.849
2022,11,Khagaria,0.581,1.75,0.572
2022,11,Begusarai,0.531,1.89,0.539
2022,11,Samastipur,0.42,2.09,0.405
2022,11,Vaishali,0.565,1.27,0.669
2022,11,Saran,0.327,2.93,0.518
2022,11,Siwan,0.441,1.87,0.554
2022,11,Gopalganj,0.573,2.98,0.76
2022,11,Rohtas,0.559,2.09,0.691
2022,11,Buxar,0.582,1.42,0.664
2022,11,Kaimur,0.309,2.57,0.441
2022,11,Bhojpur,0.579,1.43,0.859
2022,11,Arwal,0.399,1.29,0.502
2022,11,Jehanabad,0.418,1.91,0.422
2022,11,Aurangabad,0.545,2.0,0.717
2022,11,Nalanda,0.571,2.13,0.509
2022,11,Sheikhpura,0.332,1.74,0.354
2022,11,Lakhisarai,0.424,2.14,0.498
2022,11,Jamui,0.394,2.75,0.586
2022,11,Munger,0.52,1.61,0.572
2022,11,Banka,0.337,2.81,0.321
2022,11,Nawada,0.484,2.73,0.545
2022,11,Katihar,0.433,2.94,0.552
2022,12,Patna,0.37,1.1,0.46
2022,12,Gaya,0.317,1.85,0.164
2022,12,Bhagalpur,0.376,1.42,0.402
2022,12,Muzaffarpur,0.323,2.19,0.358
2022,12,Darbhanga,0.584,2.61,0.753
2022,12,Purnia,0.587,2.9,0.778
2022,12,Araria,0.533,2.43,0.583
2022,12,Kishanganj,0.328,2.47,0.366
2022,12,West Champaran,0.309,2.63,0.254
2022,12,East Champaran,0.422,2.41,0.456
2022,12,Sheohar,0.383,1.35,0.515
2022,12,Sitamarhi,0.476,2.05,0.606
2022,12,Madhubani,0.526,2.47,0.918
2022,12,Supaul,0.3,2.34,0.409
2022,12,Saharsa,0.364,1.26,0.542
2022,12,Madhepura,0.431,1.7,0.392
2022,12,Khagaria,0.518,2.63,0.606
2022,12,Begusarai,0.515,2.77,0.725
2022,12,Samastipur,0.573,1.98,0.763
2022,12,Vaishali,0.378,2.59,0.427
2022,12,Saran,0.573,2.48,0.654
2022,12,Siwan,0.361,2.33,0.447
2022,12,Gopalganj,0.536,1.13,0.661
2022,12,Rohtas,0.303,1.3,0.584
2022,12,Buxar,0.526,1.6,0.621
2022,12,Kaimur,0.451,1.12,0.66
2022,12,Bhojpur,0.447,2.29,0.599
2022,12,Arwal,0.461,1.67,0.613
2022,12,Jehanabad,0.492,1.45,0.602
2022,12,Aurangabad,0.444,1.3,0.421
2022,12,Nalanda,0.459,2.09,0.587
2022,12,Sheikhpura,0.365,2.64,0.49
2022,12,Lakhisarai,0.591,2.43,0.64
2022,12,Jamui,0.598,1.35,0.802
2022,12,Munger,0.525,1.79,0.495
2022,12,Banka,0.432,2.58,0.429
2022,12,Nawada,0.582,1.83,0.815
2022,12,Katihar,0.33,2.92,0.457
2023,1,Patna,0.363,2.83,0.465
2023,1,Gaya,0.545,1.22,0.735
2023,1,Bhagalpur,0.55,2.25,0.946
2023,1,Muzaffarpur,0.523,1.6,0.679
2023,1,Darbhanga,0.583,1.62,0.736
2023,1,Purnia,0.412,1.96,0.437
2023,1,Araria,0.321,1.43,0.375
2023,1,Kishanganj,0.308,2.03,0.425
2023,1,West Champaran,0.598,1.67,0.756
2023,1,East Champaran,0.576,2.72,0.597
2023,1,Sheohar,0.497,1.37,0.655
2023,1,Sitamarhi,0.555,1.81,0.717
2023,1,Madhubani,0.423,1.31,0.582
2023,1,Supaul,0.33,1.04,0.482
2023,1,Saharsa,0.586,1.03,0.625
2023,1,Madhepura,0.533,1.18,0.854
2023,1,Khagaria,0.505,2.23,0.612
2023,1,Begusarai,0.518,1.88,0.74
2023,1,Samastipur,0.595,2.12,0.68
2023,1,Vaishali,0.439,1.13,0.548
2023,1,Saran,0.337,2.01,0.347
2023,1,Siwan,0.449,1.32,0.329
2023,1,Gopalganj,0.41,2.72,0.489
2023,1,Rohtas,0.525,2.51,0.746
2023,1,Buxar,0.313,2.22,0.415
2023,1,Kaimur,0.462,2.06,0.683
2023,1,Bhojpur,0.452,2.56,0.423
2023,1,Arwal,0.43,2.06,0.576
2023,1,Jehanabad,0.426,1.48,0.434
2023,1,Aurangabad,0.505,2.97,0.445
2023,1,Nalanda,0.569,2.63,0.721
2023,1,Sheikhpura,0.376,1.94,0.575
2023,1,Lakhisarai,0.343,2.13,0.31
2023,1,Jamui,0.426,2.66,0.607
2023,1,Munger,0.313,1.05,0.449
2023,1,Banka,0.371,2.73,0.338
2023,1,Nawada,0.406,1.57,0.528
2023,1,Katihar,0.557,1.81,0.52
2023,2,Patna,0.376,1.84,0.423
2023,2,Gaya,0.497,1.66,0.664
2023,2,Bhagalpur,0.502,2.76,0.661
2023,2,Muzaffarpur,0.48,2.95,0.589
2023,2,Darbhanga,0.517,2.31,0.538
2023,2,Purnia,0.333,2.88,0.33
2023,2,Araria,0.339,1.53,0.521
2023,2,Kishanganj,0.53,2.21,0.486
2023,2,West Champaran,0.525,1.8,0.745
2023,2,East Champaran,0.374,2.5,0.414
2023,2,Sheohar,0.409,1.36,0.626
2023,2,Sitamarhi,0.334,2.03,0.354
2023,2,Madhubani,0.522,2.5,0.556
2023,2,Supaul,0.557,1.42,0.437
2023,2,Saharsa,0.598,1.84,0.752
2023,2,Madhepura,0.495,1.49,0.543
2023,2,Khagaria,0.578,2.67,0.605
2023,2,Begusarai,0.355,2.29,0.306
2023,2,Samastipur,0.51,1.79,0.771
2023,2,Vaishali,0.412,1.02,0.614
2023,2,Saran,0.586,2.54,0.779
2023,2,Siwan,0.471,2.25,0.68
2023,2,Gopalganj,0.576,1.01,0.716
2023,2,Rohtas,0.492,1.1,0.678
2023,2,Buxar,0.363,2.8,0.404
2023,2,Kaimur,0.468,1.22,0.691
2023,2,Bhojpur,0.42,1.87,0.623
2023,2,Arwal,0.465,1.06,0.686
2023,2,Jehanabad,0.348,1.32,0.369
2023,2,Aurangabad,0.552,1.38,0.708
2023,2,Nalanda,0.466,2.47,0.572
2023,2,Sheikhpura,0.375,2.0,0.393
2023,2,Lakhisarai,0.415,2.37,0.306
2023,2,Jamui,0.573,2.92,0.677
2023,2,Munger,0.541,2.16,0.673
2023,2,Banka,0.345,1.03,0.506
2023,2,Nawada,0.518,2.5,0.508
2023,2,Katihar,0.478,1.87,0.625
2023,3,Patna,0.27,1.7,0.361
2023,3,Gaya,0.383,0.96,0.359
2023,3,Bhagalpur,0.329,0.67,0.415
2023,3,Muzaffarpur,0.357,0.68,0.41
2023,3,Darbhanga,0.472,1.35,0.81
2023,3,Purnia,0.384,0.64,0.263
2023,3,Araria,0.484,0.88,0.682
2023,3,Kishanganj,0.3,1.44,0.394
2023,3,West Champaran,0.497,1.78,0.564
2023,3,East Champaran,0.335,1.23,0.549
2023,3,Sheohar,0.407,0.72,0.481
2023,3,Sitamarhi,0.276,1.05,0.202
2023,3,Madhubani,0.3,0.9,0.37
2023,3,Supaul,0.343,1.72,0.173
2023,3,Saharsa,0.292,0.92,0.287
2023,3,Madhepura,0.234,1.7,0.281
2023,3,Khagaria,0.348,0.6,0.21
2023,3,Begusarai,0.274,1.06,0.207
2023,3,Samastipur,0.257,1.17,0.479
2023,3,Vaishali,0.483,0.78,0.433
2023,3,Saran,0.325,1.34,0.591
2023,3,Siwan,0.28,1.45,0.395
2023,3,Gopalganj,0.26,0.69,0.302
2023,3,Rohtas,0.319,1.89,0.51
2023,3,Buxar,0.413,1.52,0.439
2023,3,Kaimur,0.345,1.48,0.354
2023,3,Bhojpur,0.319,0.6,0.49
2023,3,Arwal,0.483,1.11,0.652
2023,3,Jehanabad,0.277,1.89,0.303
2023,3,Aurangabad,0.374,0.54,0.464
2023,3,Nalanda,0.268,0.61,0.317
2023,3,Sheikhpura,0.29,0.63,0.203
2023,3,Lakhisarai,0.345,1.56,0.441
2023,3,Jamui,0.319,1.09,0.598
2023,3,Munger,0.301,0.67,0.338
2023,3,Banka,0.4,0.93,0.429
2023,3,Nawada,0.444,1.07,0.431
2023,3,Katihar,0.349,0.88,0.615
2023,4,Patna,0.354,0.67,0.327
2023,4,Gaya,0.411,1.1,0.279
2023,4,Bhagalpur,0.4,0.76,0.48
2023,4,Muzaffarpur,0.342,1.5,0.365
2023,4,Darbhanga,0.294,0.54,0.37
2023,4,Purnia,0.318,1.42,0.391
2023,4,Araria,0.363,1.35,0.476
2023,4,Kishanganj,0.431,0.64,0.579
2023,4,West Champaran,0.244,1.49,0.445
2023,4,East Champaran,0.228,1.35,0.296
2023,4,Sheohar,0.346,1.78,0.362
2023,4,Sitamarhi,0.245,1.18,0.186
2023,4,Madhubani,0.464,1.51,0.518
2023,4,Supaul,0.336,1.76,0.426
2023,4,Saharsa,0.451,1.98,0.531
2023,4,Madhepura,0.47,1.93,0.564
2023,4,Khagaria,0.478,1.66,0.53
2023,4,Begusarai,0.41,0.71,0.457
2023,4,Samastipur,0.486,1.17,0.685
2023,4,Vaishali,0.421,0.82,0.4
2023,4,Saran,0.395,0.55,0.482
2023,4,Siwan,0.411,1.87,0.399
2023,4,Gopalganj,0.331,0.68,0.387
2023,4,Rohtas,0.349,1.78,0.494
2023,4,Buxar,0.376,0.95,0.671
2023,4,Kaimur,0.467,0.85,0.632
2023,4,Bhojpur,0.368,1.88,0.573
2023,4,Arwal,0.453,0.8,0.43
2023,4,Jehanabad,0.274,1.73,0.284
2023,4,Aurangabad,0.42,0.75,0.437
2023,4,Nalanda,0.448,1.24,0.429
2023,4,Sheikhpura,0.404,1.83,0.469
2023,4,Lakhisarai,0.408,0.98,0.499
2023,4,Jamui,0.456,1.19,0.739
2023,4,Munger,0.271,0.65,0.375
2023,4,Banka,0.251,0.56,0.131
2023,4,Nawada,0.335,1.02,0.272
2023,4,Katihar,0.43,1.94,0.29
2023,5,Patna,0.279,1.91,0.409
2023,5,Gaya,0.404,0.58,0.406
2023,5,Bhagalpur,0.417,1.85,0.521
2023,5,Muzaffarpur,0.436,0.61,0.57
2023,5,Darbhanga,0.248,0.89,0.066
2023,5,Purnia,0.397,1.17,0.54
2023,5,Araria,0.433,1.57,0.59
2023,5,Kishanganj,0.45,1.67,0.593
2023,5,West Champaran,0.22,1.43,0.146
